START_STATION,END_STATION,ROUTE,DIRECTION,LINE,center,lower,upper,VECTOR_SUM.count,quantity
Science Park,Lechmere,E,1.0,Green,28.16666666666667,-3.2132149407736246,59.54654827410696,,particulates_off_peak_large
Shawmut,Fields Corner,Ashmont,0.0,Red,154.5,76.7274378165961,232.2725621834039,,particulates_off_peak_large
Shawmut,Fields Corner,Ashmont,1.0,Red,50.22222222222222,31.007788989767914,69.43665545467653,,particulates_off_peak_large
South Station,Downtown Crossing,Ashmont/Braintree,0.0,Red,358.6,-59.71722412542368,776.9172241254238,,particulates_off_peak_large
South Station,Downtown Crossing,Ashmont/Braintree,1.0,Red,182.0,115.94699098451305,248.053009015487,,particulates_off_peak_large
South Street,Chestnut Hill Avenue,B,0.0,Green,13.166666666666664,2.0596118515202733,24.27372148181306,,particulates_off_peak_large
South Street,Chestnut Hill Avenue,B,1.0,Green,16.5,5.893398282201788,27.10660171779821,,particulates_off_peak_large
State,Aquarium,Blue,0.0,Blue,108.0,108.0,108.0,,particulates_off_peak_large
State,Aquarium,Blue,1.0,Blue,158.0,126.88730162779191,189.1126983722081,,particulates_off_peak_large
State,Haymarket,Orange,0.0,Orange,131.8,97.98875926559336,165.61124073440666,,particulates_off_peak_large
State,Haymarket,Orange,1.0,Orange,212.25,134.46504001415184,290.0349599858482,,particulates_off_peak_large
Stony Brook,Jackson Square,Orange,0.0,Orange,74.75,53.59383462596935,95.90616537403065,,particulates_off_peak_large
Stony Brook,Jackson Square,Orange,1.0,Orange,50.2,36.210718388709175,64.18928161129085,,particulates_off_peak_large
Suffolk Downs,Beachmont,Blue,0.0,Blue,19.2,8.56045113738369,29.83954886261631,,particulates_off_peak_large
Suffolk Downs,Beachmont,Blue,1.0,Blue,29.8,16.136179158083202,43.4638208419168,,particulates_off_peak_large
Sullivan Square,Assembly,Orange,0.0,Orange,66.66666666666667,46.16463424709096,87.16869908624237,,particulates_off_peak_large
Sullivan Square,Assembly,Orange,1.0,Orange,46.25,32.57825297678944,59.921747023210564,,particulates_off_peak_large
Summit Ave/Winchester St,Coolidge Corner,C,0.0,Green,13.6,7.872871574689459,19.32712842531054,,particulates_off_peak_large
Summit Ave/Winchester St,Coolidge Corner,C,1.0,Green,70.5,-9.704114607668345,150.70411460766834,,particulates_off_peak_large
Sutherland Road,Washington Street,B,0.0,Green,15.0,6.168239133672153,23.831760866327855,,particulates_off_peak_large
Sutherland Road,Washington Street,B,1.0,Green,16.666666666666668,9.432488528596432,23.900844804736906,,particulates_off_peak_large
Symphony,Prudential,E,0.0,Green,9.692307692307693,0.9708340459505252,18.413781338664855,,particulates_off_peak_large
Symphony,Prudential,E,1.0,Green,126.8,81.88675028457638,171.71324971542361,,particulates_off_peak_large
Tappan Street,Washington Square,C,0.0,Green,13.625,8.020473767951987,19.22952623204801,,particulates_off_peak_large
Tappan Street,Washington Square,C,1.0,Green,46.25,-20.804082649753692,113.30408264975371,,particulates_off_peak_large
Tufts Medical Center,Chinatown,Orange,0.0,Orange,114.33333333333331,48.497679365795854,180.1689873008708,,particulates_off_peak_large
Tufts Medical Center,Chinatown,Orange,1.0,Orange,187.0,108.56276394466721,265.4372360553328,,particulates_off_peak_large
Waban,Eliot,D,0.0,Green,9.25,3.5126951739804984,14.987304826019502,,particulates_off_peak_large
Waban,Eliot,D,1.0,Green,126.33333333333331,41.19031639516433,211.47635027150238,,particulates_off_peak_large
Warren Street,Allston Street,B,1.0,Green,15.5,9.136038969321072,21.86396103067893,,particulates_off_peak_large
Washington Square,Fairbanks Street,C,0.0,Green,9.333333333333334,4.714531179816328,13.95213548685034,,particulates_off_peak_large
Washington Square,Fairbanks Street,C,1.0,Green,45.75,-22.58434958593908,114.08434958593908,,particulates_off_peak_large
Washington Street,Warren Street,B,0.0,Green,11.666666666666664,5.8072013895843515,17.526131943748982,,particulates_off_peak_large
Washington Street,Warren Street,B,1.0,Green,12.666666666666664,6.315813705580784,19.01751962775255,,particulates_off_peak_large
Wellington,Malden Center,Orange,0.0,Orange,45.0,22.88871123364604,67.11128876635397,,particulates_off_peak_large
Wellington,Malden Center,Orange,1.0,Orange,44.9375,10.727425947658825,79.14757405234118,,particulates_off_peak_large
Wollaston,North Quincy,Braintree,0.0,Red,15.333333333333336,10.607517707080724,20.059148959585947,,particulates_off_peak_large
Wollaston,North Quincy,Braintree,1.0,Red,21.33333333333333,17.821448749049086,24.84521791761758,,particulates_off_peak_large
Wood Island,Orient Heights,Blue,0.0,Blue,48.0,20.423842826738092,75.57615717326192,,particulates_off_peak_large
Wood Island,Orient Heights,Blue,1.0,Blue,35.25,12.435530906900333,58.06446909309967,,particulates_off_peak_large
Woodland,Waban,D,0.0,Green,10.6,4.786223258500547,16.413776741499454,,particulates_off_peak_large
Woodland,Waban,D,1.0,Green,137.25,-20.67693458263119,295.1769345826312,,particulates_off_peak_large
Airport,Wood Island,Blue,,Blue,77.02608695652172,71.84972307025909,82.20245084278437,,noise_level
Allston Street,Griggs Street,B,,Green,72.4157894736842,66.61566848281066,78.21591046455777,,noise_level
Andrew,Broadway,Ashmont/Braintree,,Red,83.2333333333333,76.6055131788632,89.8611534878034,,noise_level
Aquarium,Maverick,Blue,,Blue,79.91714285714286,75.3054897329568,84.52879598132894,,noise_level
Arlington,Boylston,B/C/D/E,,Green,76.57213114754097,72.11581984978432,81.02844244529763,,noise_level
Ashmont,Shawmut,Ashmont,,Red,76.07826086956524,71.47076139768254,80.68576034144793,,noise_level
Assembly,Wellington,Orange,,Orange,75.30000000000003,69.71555516668079,80.88444483331922,,noise_level
Babcock Street,Pleasant Street,B,,Green,69.39444444444446,63.20531999603428,75.5835688928546,,noise_level
Back Bay,Tufts Medical Center,Orange,,Orange,81.93170731707315,76.18119734400851,87.68221729013783,,noise_level
Back Of The Hill,Riverway,E,,Green,73.61304347826088,69.79534493929957,77.43074201722219,,noise_level
Beachmont,Revere Beach,Blue,,Blue,77.53214285714284,71.85952809840431,83.20475761588138,,noise_level
Beaconsfield,Brookline Hills,D,,Green,71.32820512820513,67.52370995331496,75.13270030309529,,noise_level
Blandford Street,Kenmore,B,,Green,75.86,68.89736959028973,82.82263040971027,,noise_level
Boston University Central,Boston University East,B,,Green,70.01052631578946,66.6177407121819,73.40331191939703,,noise_level
Boston University East,Blandford Street,B,,Green,67.79166666666667,64.47020592637854,71.11312740695479,,noise_level
Boston University West,Boston University Central,B,,Green,68.65357142857142,62.98079810832874,74.32634474881411,,noise_level
Bowdoin,Government Center,Blue,,Blue,82.38333333333333,76.04190867741673,88.7247579892499,,noise_level
Boylston,Park Street,B/C/D/E,,Green,75.66585365853658,71.68473511244319,79.64697220462999,,noise_level
Brandon Hall,Summit Ave/Winchester St,C,,Green,70.74102564102564,67.13301423738528,74.349037044666,,noise_level
Brigham Circle,Longwood Medical Area,E,,Green,70.81578947368422,66.78360690829838,74.84797203907006,,noise_level
Broadway,South Station,Ashmont/Braintree,,Red,82.59047619047621,76.26770242729323,88.91324995365915,,noise_level
Brookline Hills,Brookline Village,D,,Green,70.68709677419355,67.50184514253411,73.872348405853,,noise_level
Brookline Village,Longwood,D,,Green,69.03333333333333,66.28507185078284,71.7815948158838,,noise_level
Central,Harvard,Ashmont/Braintree,,Red,79.80666666666666,73.72016756912565,85.8931657642077,,noise_level
Charles/MGH,Kendall/MIT,Ashmont/Braintree,,Red,78.58333333333333,73.82342107512075,83.34324559154591,,noise_level
Chestnut Hill,Reservoir,D,,Green,72.42045454545458,69.36678122978768,75.47412786112147,,noise_level
Chinatown,Downtown Crossing,Orange,,Orange,77.98888888888891,71.82992564148854,84.14785213628926,,noise_level
Cleveland Circle,Englewood Avenue,C,,Green,73.35555555555554,68.89550778184382,77.81560332926728,,noise_level
Community College,Sullivan Square,Orange,,Orange,74.80260869565217,68.38270460185078,81.22251278945356,,noise_level
Coolidge Corner,Saint Paul Street C,C,,Green,73.35750000000002,69.99131159781953,76.7236884021805,,noise_level
Copley,Arlington,B/C/D/E,,Green,74.7,70.49272059401805,78.90727940598197,,noise_level
Davis,Alewife,Ashmont/Braintree,,Red,83.28461538461536,77.06893009739693,89.50030067183378,,noise_level
Dean Road,Tappan Street,C,,Green,71.99090909090908,67.78559396304111,76.19622421877708,,noise_level
Downtown Crossing,Park Street,Ashmont/Braintree,,Red,78.47142857142858,74.79959238875634,82.1432647541008,,noise_level
Downtown Crossing,State,Orange,,Orange,80.04054054054055,75.58499097601745,84.49609010506364,,noise_level
Eliot,Newton Highlands,D,,Green,71.30000000000003,69.11545834962521,73.48454165037481,,noise_level
Englewood Avenue,Dean Road,C,,Green,72.38947368421051,68.39560411297427,76.38334325544677,,noise_level
Fairbanks Street,Brandon Hall,C,,Green,72.89,69.02981865710949,76.75018134289051,,noise_level
Fenway Park,Kenmore,D,,Green,70.84705882352942,67.97670323990035,73.7174144071585,,noise_level
Fenwood Road,Brigham Circle,E,,Green,72.67096774193548,67.61961851304049,77.72231697083049,,noise_level
Fields Corner,Savin Hill,Ashmont,,Red,73.6,70.77393088076977,76.42606911923022,,noise_level
Forest Hills,Green Street,Orange,,Orange,78.83250000000002,72.57677902861751,85.08822097138251,,noise_level
Government Center,Haymarket,C/E,,Green,75.95625,71.86422837769071,80.0482716223093,,noise_level
Government Center,State,Blue,,Blue,80.46666666666667,73.78628494104649,87.14704839228683,,noise_level
Green Street,Stony Brook,Orange,,Orange,81.36285714285712,76.56119776581784,86.16451651989641,,noise_level
Griggs Street,Harvard Avenue,B,,Green,73.12941176470586,65.71213761025041,80.5466859191613,,noise_level
Harvard,Porter,Ashmont/Braintree,,Red,85.58636363636361,78.76816002889484,92.40456724383242,,noise_level
Harvard Avenue,Packards Corner,B,,Green,68.91071428571429,63.73331759355939,74.08811097786919,,noise_level
Hawes Street,Saint Marys Street,C,,Green,72.24,69.14107545536628,75.3389245446337,,noise_level
Haymarket,North Station,C/E,,Green,78.92527472527472,73.50271703834028,84.34783241220916,,noise_level
Haymarket,North Station,Orange,,Orange,78.92527472527472,73.50271703834028,84.34783241220916,,noise_level
Heath Street,Back Of The Hill,E,,Green,73.05333333333334,69.15995678432336,76.94670988234333,,noise_level
Hynes Convention Center,Copley,B/C/D,,Green,73.49718309859156,70.63611577372406,76.35825042345908,,noise_level
JFK/UMass,Andrew,Ashmont/Braintree,,Red,76.11904761904759,71.04418185870655,81.19391337938866,,noise_level
Jackson Square,Roxbury Crossing,Orange,,Orange,82.82058823529411,77.9986824501227,87.6424940204655,,noise_level
Kendall/MIT,Central,Ashmont/Braintree,,Red,81.73157894736842,76.71681711281337,86.74634078192345,,noise_level
Kenmore,Hynes Convention Center,B/C/D,,Green,73.85041322314045,70.31014195370969,77.39068449257122,,noise_level
Kent Street,Hawes Street,C,,Green,73.51818181818182,70.40825635868342,76.6281072776802,,noise_level
Longwood,Fenway Park,D,,Green,69.10769230769232,66.14024066852964,72.07514394685501,,noise_level
Longwood Medical Area,Museum Of Fine Arts,E,,Green,69.82758620689657,64.95900476057612,74.69616765321699,,noise_level
Malden Center,Oak Grove,Orange,,Orange,74.11976744186043,66.79479292245175,81.44474196126909,,noise_level
Massachusetts Ave,Back Bay,Orange,,Orange,84.56057692307691,77.9292242330988,91.191929613055,,noise_level
Maverick,Airport,Blue,,Blue,76.4846153846154,71.16209429313714,81.80713647609366,,noise_level
Mission Park,Fenwood Road,E,,Green,71.18235294117645,63.07863193674603,79.28607394560692,,noise_level
Museum Of Fine Arts,Northeastern,E,,Green,69.34423076923075,64.16056814322863,74.52789339523288,,noise_level
Newton Centre,Chestnut Hill,D,,Green,72.46969696969695,68.80309218106882,76.13630175832509,,noise_level
Newton Highlands,Newton Centre,D,,Green,72.67435897435897,68.8699489330407,76.47876901567723,,noise_level
North Station,Community College,Orange,,Orange,82.64900000000002,74.15885723073964,91.1391427692604,,noise_level
North Station,Science Park,E,,Green,74.20555555555559,68.02869840206469,80.38241270904649,,noise_level
Northeastern,Symphony,E,,Green,73.89622641509433,69.84032083167693,77.95213199851173,,noise_level
Orient Heights,Suffolk Downs,Blue,,Blue,76.72962962962963,72.11095392742178,81.34830533183748,,noise_level
Packards Corner,Babcock Street,B,,Green,71.16071428571429,64.47189889562082,77.8495296758078,,noise_level
Park Street,Charles/MGH,Ashmont/Braintree,,Red,75.405,69.72739162656447,81.08260837343553,,noise_level
Park Street,Government Center,B/C/D/E,,Green,74.2375,70.82471895397828,77.65028104602172,,noise_level
Pleasant Street,Saint Paul Street B,B,,Green,68.45652173913044,61.92096680776695,74.99207667049392,,noise_level
Porter,Davis,Ashmont/Braintree,,Red,82.70000000000002,72.48726285465058,92.91273714534944,,noise_level
Prudential,Copley,E,,Green,74.49333333333334,69.17492233986025,79.81174432680645,,noise_level
Reservoir,Beaconsfield,D,,Green,69.54390243902438,66.0825408008473,73.00526407720145,,noise_level
Revere Beach,Wonderland,Blue,,Blue,76.89333333333335,72.2626180743778,81.52404859228889,,noise_level
Riverside,Woodland,D,,Green,71.11777777777776,67.55909512513477,74.67646043042078,,noise_level
Riverway,Mission Park,E,,Green,72.49,68.4144768570294,76.56552314297059,,noise_level
Roxbury Crossing,Ruggles,Orange,,Orange,80.04062499999998,73.67408649779959,86.40716350220038,,noise_level
Ruggles,Massachusetts Ave,Orange,,Orange,73.55952380952378,66.20620832953793,80.91283928950962,,noise_level
Saint Marys Street,Kenmore,C,,Green,73.005376344086,69.89961852186228,76.11113416630972,,noise_level
Saint Paul Street B,Boston University West,B,,Green,71.65,68.09954731256502,75.20045268743499,,noise_level
Saint Paul Street C,Kent Street,C,,Green,72.825,69.83415871719221,75.8158412828078,,noise_level
Savin Hill,JFK/UMass,Ashmont,,Red,74.41666666666669,71.87935683606447,76.95397649726891,,noise_level
Science Park,Lechmere,E,,Green,73.12830188679244,70.20726562714268,76.04933814644221,,noise_level
Shawmut,Fields Corner,Ashmont,,Red,75.12068965517243,69.58642113270103,80.65495817764382,,noise_level
South Station,Downtown Crossing,Ashmont/Braintree,,Red,73.93181818181819,68.5190126982022,79.34462366543417,,noise_level
State,Aquarium,Blue,,Blue,78.57499999999997,73.93752393962768,83.2124760603723,,noise_level
State,Haymarket,Orange,,Orange,81.0084745762712,75.02890337334249,86.98804577919987,,noise_level
Stony Brook,Jackson Square,Orange,,Orange,79.28461538461538,74.68807558410764,83.88115518512313,,noise_level
Suffolk Downs,Beachmont,Blue,,Blue,78.02380952380953,72.61438212694904,83.43323692067001,,noise_level
Sullivan Square,Assembly,Orange,,Orange,71.67528089887641,65.07558598687002,78.27497581088276,,noise_level
Summit Ave/Winchester St,Coolidge Corner,C,,Green,71.25857142857143,67.73340341501385,74.783739442129,,noise_level
Symphony,Prudential,E,,Green,72.65476190476194,68.55650514383133,76.75301866569252,,noise_level
Tappan Street,Washington Square,C,,Green,71.37894736842101,67.68026339193767,75.07763134490438,,noise_level
Tufts Medical Center,Chinatown,Orange,,Orange,74.89710144927538,67.52701143836177,82.26719146018897,,noise_level
Waban,Eliot,D,,Green,71.05714285714284,69.19715053765026,72.91713517663544,,noise_level
Warren Street,Allston Street,B,,Green,71.86666666666666,66.61132018268803,77.12201315064529,,noise_level
Washington Square,Fairbanks Street,C,,Green,73.18636363636364,69.22761257615412,77.14511469657316,,noise_level
Washington Street,Warren Street,B,,Green,73.80689655172412,64.80007647570544,82.81371662774279,,noise_level
Wellington,Malden Center,Orange,,Orange,78.24065934065939,70.7550343982556,85.72628428306318,,noise_level
Wood Island,Orient Heights,Blue,,Blue,75.07749999999999,70.93321214864702,79.22178785135294,,noise_level
Woodland,Waban,D,,Green,70.46666666666667,68.59574888832009,72.33758444501325,,noise_level
Airport,Wood Island,Blue,0.0,Blue,77.34166666666667,72.73288880986631,81.95044452346704,,noise_level
Airport,Wood Island,Blue,1.0,Blue,76.68181818181819,70.73760785885379,82.62602850478257,,noise_level
Allston Street,Griggs Street,B,0.0,Green,71.53636363636366,64.38580103929861,78.6869262334287,,noise_level
Allston Street,Griggs Street,B,1.0,Green,73.625,70.37285784882815,76.87714215117185,,noise_level
Andrew,Broadway,Ashmont/Braintree,0.0,Red,84.1105263157895,76.93859842242621,91.28245420915277,,noise_level
Andrew,Broadway,Ashmont/Braintree,1.0,Red,82.25294117647057,76.22870702939233,88.27717532354882,,noise_level
Aquarium,Maverick,Blue,0.0,Blue,80.31666666666666,76.77826390303912,83.8550694302942,,noise_level
Aquarium,Maverick,Blue,1.0,Blue,79.49411764705884,73.87979772071922,85.10843757339846,,noise_level
